cluster,geo_id,StartTime,EndTime,Lon.50.,Lon.2.5.,Lon.97.5.,Lat.50.,Lat.2.5.,Lat.97.5.,sitenum,duration,period,geo.id2,band.id,animal.id,animal.taxon,deploy.on.date,deploy.on.time_GMT,deploy.off.date,deploy.off.time,lig.estimated.deploy.day,lig.estimated.recovery.day,animal.latest.date.born,animal.life.stage,Age.status,Wing.cord.mm,animal.mass,animal.sex,animal.taxon.detail,attachment.type,deploy.latitude,deploy.longitude,recovery.latitude,recovery.longitude,deployment.comments,deployment.end.type,manipulation.type,study.site,deploy.range,tag.comments,study.site.specification,tag.manufacturer.name,tag.mass,tag.model,tag.readout.method,tag.serial.no,Study,preliminary_analysis,recording_interval_seconds,light_threshold,Time_shift_hours,Recorded_North_South_mig,Light_Data_Available,Time_shift,In_habitat_median_zenith_angle,Hill_Ekstrom_median_angle,tol,MCMC.iter,MCMC.thin,MCMC.chains,changeLight.days,changelight.quantile,mergesites.distance,stat.nbr.limit,path.elongated,Insert_twilights,Range_region,Fall_carrib_edits,Clock_drift_edits,mod.deploy.lon,mod.deploy.lat,nbr.arrival,nbr.departure,spring.equinox.year,spring.equinox.date,Recaptured,IH.calib.start,IH.calib.end,IH.calib.start2,IH.calib.end2,Zenith0_adjustment,br.departure,br.arrival,br.departure.woodsworth,br.arrival.woodsworth,nbr.arrival.woodsworth,nbr.departure.woodsworth,X,First.trans.flight.start,first.trans.flight.start,First.trans.flight.start.1,first.trans.flight.start.1,light.review.quality,Breeding_region_MC,site_type,IQR.lon.dist,IQR.lat.dist,fall.br.departure,spring.br.arrival,NB_count,year.difference,NB.first.site.arrival,id,sorted.num,next.cluster
5,V8757_134,2019-10-04T22:28:36Z,2019-10-10T09:44:36Z,-64.88436495195745,-65.14544267415103,-64.60888127592445,46.65783409345465,46.25919216540851,47.09614399214529,7,5.469444444444444,Post-breeding migration,,2740 67829 ,NA,Setophaga,2019-06-26,8:10:00,,NA,2019-07-12,2020-07-12,,AHY,Adult,74,12.8,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,-4.443608006,Both,Yes,Yes,97.13703665,91.5,0.16,1000,20,3,1,0.86,250,14,FALSE,,Eastern,FALSE,TRUE,-56.225,49.45833,2019-10-21,2020-05-13,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-02,0,2019-09-29,2020-06-15,,,,,NA,,,,,,Eastern Region,Stopover,40995.653505900314,93169.05117083831,2012-09-30T22:07:11Z,2013-06-14T07:39:06Z,NA,7,2019-10-21T22:36:36Z,1,5,NA
5,V8757_134,2019-10-11T22:10:06Z,2019-10-20T10:06:12Z,-65.17402414549287,-65.17540584259514,-65.16719362532676,46.74049692961463,46.72406696191909,46.82088603356453,8,8.497291666666666,Post-breeding migration,,2740 67829 ,NA,Setophaga,2019-06-26,8:10:00,,NA,2019-07-12,2020-07-12,,AHY,Adult,74,12.8,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,-4.443608006,Both,Yes,Yes,97.13703665,91.5,0.16,1000,20,3,1,0.86,250,14,FALSE,,Eastern,FALSE,TRUE,-56.225,49.45833,2019-10-21,2020-05-13,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-02,0,2019-09-29,2020-06-15,,,,,NA,,,,,,Eastern Region,Stopover,626.490910511857,10777.849754647175,2012-09-30T22:07:11Z,2013-06-14T07:39:06Z,NA,7,2019-10-21T22:36:36Z,1,5,15
15,V8757_134,2019-10-21T22:36:36Z,2020-04-03T10:34:36Z,-67.28528978933126,-67.50149864609243,-67.08870016929083,-1.5408169167618402,-2.461325789176924,-0.8533571311178147,9,163.4986111111111,Non-breeding period,,2740 67829 ,NA,Setophaga,2019-06-26,8:10:00,,NA,2019-07-12,2020-07-12,,AHY,Adult,74,12.8,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,-4.443608006,Both,Yes,Yes,97.13703665,91.5,0.16,1000,20,3,1,0.86,250,14,FALSE,,Eastern,FALSE,TRUE,-56.225,49.45833,2019-10-21,2020-05-13,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-02,0,2019-09-29,2020-06-15,,,,,NA,,,,,,Eastern Region,Nonbreeding,45935.90079893275,178998.25222668343,2012-09-30T22:07:11Z,2013-06-14T07:39:06Z,1,7,2019-10-21T22:36:36Z,1,15,22
22,V8757_134,NA,NA,-56.225,-56.225,-56.225,49.45833,49.45833,49.45833,9,NA,Post-breeding migration,,2740 67829 ,NA,Setophaga,2019-06-26,8:10:00,,NA,2019-07-12,2020-07-12,,AHY,Adult,74,12.8,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,-4.443608006,Both,Yes,Yes,97.13703665,91.5,0.16,1000,20,3,1,0.86,250,14,FALSE,,Eastern,FALSE,TRUE,-56.225,49.45833,2019-10-21,2020-05-13,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-02,0,2019-09-29,2020-06-15,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2012-09-30T22:07:11Z,2013-06-14T07:39:06Z,NA,7,NA,NA,22,NA
19,blpw09,2016-06-17T06:41:15Z,2016-09-02T13:42:24Z,-132.311396,-132.312099,-132.312099,60.066092,60.065032,60.065032,1,77.29246527777778,Breeding,3254-043,2740-82809,NA,Setophaga,2016-06-17,,2017-06-12,NA,2016-06-17,2017-06-12,,AHY,Adult,76,13.28,Male,striata,harness,60.065032,-132.312099,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.15364648,92.75,0.14,1000,20,3,1,0.85,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-29,2017-04-25,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-05,2017-06-12,2,2016-09-04,2017-05-21,,,2016-11-03,2017-04-13,NA,,,,,,Western Region,Breeding,0,0,2016-09-04T03:47:52Z,2017-05-21T10:41:00Z,NA,0,NA,NA,19,4
4,blpw09,2016-09-21T11:13:45Z,2016-09-26T23:47:52Z,-83.22306179624078,-83.2362195850678,-83.21998402745939,45.06282857416704,45.02447438967079,45.07291791566274,4,5.523692129629629,Post-breeding migration,3254-043,2740-82809,NA,Setophaga,2016-06-17,,2017-06-12,NA,2016-06-17,2017-06-12,,AHY,Adult,76,13.28,Male,striata,harness,60.065032,-132.312099,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.15364648,92.75,0.14,1000,20,3,1,0.85,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-29,2017-04-25,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-05,2017-06-12,2,2016-09-04,2017-05-21,,,2016-11-03,2017-04-13,NA,,,,,,Western Region,Stopover,1276.5759743855551,5392.708645654687,2016-09-04T03:47:52Z,2017-05-21T10:41:00Z,NA,0,2016-10-29T22:13:30Z,1,4,7
7,blpw09,2016-09-28T10:57:45Z,2016-10-20T11:17:45Z,-79.7639416190656,-80.04720287795806,-79.57790999974227,33.09979477576397,32.800495135262956,33.997765284087905,5,22.01388888888889,Post-breeding migration,3254-043,2740-82809,NA,Setophaga,2016-06-17,,2017-06-12,NA,2016-06-17,2017-06-12,,AHY,Adult,76,13.28,Male,striata,harness,60.065032,-132.312099,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.15364648,92.75,0.14,1000,20,3,1,0.85,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-29,2017-04-25,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-05,2017-06-12,2,2016-09-04,2017-05-21,,,2016-11-03,2017-04-13,NA,,,,,,Western Region,Stopover,43763.70132324448,133279.5033091802,2016-09-04T03:47:52Z,2017-05-21T10:41:00Z,NA,0,2016-10-29T22:13:30Z,1,7,13
13,blpw09,2016-10-23T22:18:45Z,2016-10-28T09:58:51Z,-66.01790097241056,-67.92068826813774,-64.26054900949829,4.074330742013407,-2.0510902046847774,9.445196737953795,6,4.486180555555555,Post-breeding migration,3254-043,2740-82809,NA,Setophaga,2016-06-17,,2017-06-12,NA,2016-06-17,2017-06-12,,AHY,Adult,76,13.28,Male,striata,harness,60.065032,-132.312099,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.15364648,92.75,0.14,1000,20,3,1,0.85,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-29,2017-04-25,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-05,2017-06-12,2,2016-09-04,2017-05-21,,,2016-11-03,2017-04-13,NA,,,,,,Western Region,Stopover,406414.7601243986,1279760.8084678855,2016-09-04T03:47:52Z,2017-05-21T10:41:00Z,NA,0,2016-10-29T22:13:30Z,1,13,12
12,blpw09,2016-10-29T22:13:30Z,2017-04-25T22:38:03Z,-61.998183955429226,-62.22682987653729,-61.77417318155962,2.8482776152791613,1.9680129761548273,3.7236525575885673,7,178.0170486111111,Non-breeding period,3254-043,2740-82809,NA,Setophaga,2016-06-17,,2017-06-12,NA,2016-06-17,2017-06-12,,AHY,Adult,76,13.28,Male,striata,harness,60.065032,-132.312099,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.15364648,92.75,0.14,1000,20,3,1,0.85,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-29,2017-04-25,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-05,2017-06-12,2,2016-09-04,2017-05-21,,,2016-11-03,2017-04-13,NA,,,,,,Western Region,Nonbreeding,50327.2623603219,195436.90422171992,2016-09-04T03:47:52Z,2017-05-21T10:41:00Z,1,0,2016-10-29T22:13:30Z,1,12,19
19,blpw09,NA,NA,-132.311396,-132.312099,-132.312099,60.066092,60.065032,60.065032,7,NA,Post-breeding migration,3254-043,2740-82809,NA,Setophaga,2016-06-17,,2017-06-12,NA,2016-06-17,2017-06-12,,AHY,Adult,76,13.28,Male,striata,harness,60.065032,-132.312099,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.15364648,92.75,0.14,1000,20,3,1,0.85,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-29,2017-04-25,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-05,2017-06-12,2,2016-09-04,2017-05-21,,,2016-11-03,2017-04-13,NA,,,,,,Western Region,Breeding,0,0,2016-09-04T03:47:52Z,2017-05-21T10:41:00Z,NA,0,NA,NA,19,NA
19,blpw12,2016-06-17T06:39:09Z,2016-08-06T05:13:39Z,-132.311396,-132.306115,-132.306115,60.066092,60.064575,60.064575,1,49.940625,Breeding,,2740-82812,NA,Setophaga,2016-07-17,,2017-06-11,NA,2016-07-17,2017-06-11,,SY,Adult,75,12.94,Male,striata,harness,60.064575,-132.306115,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.49626128,93,0.105,1000,20,3,1,0.9,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-20,2017-04-18,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-24,2017-05-25,,,,,NA,,,,,,Western Region,Breeding,0,0,2016-08-24T04:03:46Z,2017-05-25T10:57:09Z,NA,0,NA,NA,19,2
2,blpw12,2016-08-26T03:25:09Z,2016-08-28T12:59:09Z,-122.81941775797358,-125.21940602498589,-120.39898229219729,56.80899007060933,54.357773611304395,59.87573521792531,3,2.398611111111111,Post-breeding migration,,2740-82812,NA,Setophaga,2016-07-17,,2017-06-11,NA,2016-07-17,2017-06-11,,SY,Adult,75,12.94,Male,striata,harness,60.064575,-132.306115,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.49626128,93,0.105,1000,20,3,1,0.9,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-20,2017-04-18,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-24,2017-05-25,,,,,NA,,,,,,Western Region,Stopover,293695.18294353463,614256.6762658731,2016-08-24T04:03:46Z,2017-05-25T10:57:09Z,NA,0,2016-10-20T10:02:54Z,1,2,7
7,blpw12,2016-09-18T10:49:39Z,2016-09-24T23:12:39Z,-77.25994335585327,-77.27712861679305,-77.25154368702232,55.59056677828066,55.56577750948748,55.596571621757924,6,6.515972222222222,Post-breeding migration,,2740-82812,NA,Setophaga,2016-07-17,,2017-06-11,NA,2016-07-17,2017-06-11,,SY,Adult,75,12.94,Male,striata,harness,60.064575,-132.306115,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.49626128,93,0.105,1000,20,3,1,0.9,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-20,2017-04-18,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-24,2017-05-25,,,,,NA,,,,,,Western Region,Stopover,1609.4701635020492,3427.9848973762173,2016-08-24T04:03:46Z,2017-05-25T10:57:09Z,NA,0,2016-10-20T10:02:54Z,1,7,NA
7,blpw12,2016-09-26T10:42:29Z,2016-10-08T10:58:24Z,-75.87354273964374,-75.88021135953286,-75.86249829461524,36.20172928083825,36.19312697422593,36.24413724740238,7,12.01105324074074,Post-breeding migration,,2740-82812,NA,Setophaga,2016-07-17,,2017-06-11,NA,2016-07-17,2017-06-11,,SY,Adult,75,12.94,Male,striata,harness,60.064575,-132.306115,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.49626128,93,0.105,1000,20,3,1,0.9,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-20,2017-04-18,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-24,2017-05-25,,,,,NA,,,,,,Western Region,Stopover,1591.136750972655,5678.437635227547,2016-08-24T04:03:46Z,2017-05-25T10:57:09Z,NA,0,2016-10-20T10:02:54Z,1,7,11
11,blpw12,2016-10-09T22:47:09Z,2016-10-18T22:34:39Z,-70.5593084932088,-71.6184662443341,-69.60780998873112,9.870193929836546,5.067121837969286,11.966113025107305,8,8.991319444444445,Post-breeding migration,,2740-82812,NA,Setophaga,2016-07-17,,2017-06-11,NA,2016-07-17,2017-06-11,,SY,Adult,75,12.94,Male,striata,harness,60.064575,-132.306115,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.49626128,93,0.105,1000,20,3,1,0.9,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-20,2017-04-18,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-24,2017-05-25,,,,,NA,,,,,,Western Region,Stopover,220511.97859232142,767992.1859394863,2016-08-24T04:03:46Z,2017-05-25T10:57:09Z,NA,0,2016-10-20T10:02:54Z,1,11,12
12,blpw12,2016-10-20T10:02:54Z,2017-04-18T09:56:21Z,-64.23777313240649,-64.3749724286166,-64.09399581764721,4.895382540606361,4.121181832261261,5.586446739117501,9,179.99545138888888,Non-breeding period,,2740-82812,NA,Setophaga,2016-07-17,,2017-06-11,NA,2016-07-17,2017-06-11,,SY,Adult,75,12.94,Male,striata,harness,60.064575,-132.306115,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.49626128,93,0.105,1000,20,3,1,0.9,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-20,2017-04-18,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-24,2017-05-25,,,,,NA,,,,,,Western Region,Nonbreeding,31164.075781145326,163112.5433084901,2016-08-24T04:03:46Z,2017-05-25T10:57:09Z,1,0,2016-10-20T10:02:54Z,1,12,19
19,blpw12,NA,NA,-132.311396,-132.306115,-132.306115,60.066092,60.064575,60.064575,9,NA,Post-breeding migration,,2740-82812,NA,Setophaga,2016-07-17,,2017-06-11,NA,2016-07-17,2017-06-11,,SY,Adult,75,12.94,Male,striata,harness,60.064575,-132.306115,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.49626128,93,0.105,1000,20,3,1,0.9,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-20,2017-04-18,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-24,2017-05-25,,,,,NA,,,,,,Western Region,Breeding,0,0,2016-08-24T04:03:46Z,2017-05-25T10:57:09Z,NA,0,NA,NA,19,NA
19,blpw14,2016-06-18T06:49:10Z,2016-07-10T11:25:47Z,-132.311396,-132.306727,-132.306727,60.066092,60.066092,60.066092,1,22.192094907407405,Breeding,3254-024,2740-82815,NA,Setophaga,2016-06-18,,2017-06-11,NA,2016-06-18,2017-06-11,,SY,Adult,76,13.18,Male,striata,harness,60.066092,-132.306727,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.44965505,93.75,0.13,1000,20,3,1,0.86,150,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-02,2017-04-20,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,2.5,2016-09-02,2017-05-22,,,,,NA,,,,,,Western Region,Breeding,0,0,2016-09-03T13:49:36Z,2017-05-22T11:19:05Z,NA,0,NA,NA,19,7
7,blpw14,2016-09-18T10:55:41Z,2016-09-23T23:19:13Z,-79.40636428106191,-79.66907323654411,-79.19216477424575,51.286895194035935,50.44551994394457,51.61915190533459,6,5.516342592592593,Post-breeding migration,3254-024,2740-82815,NA,Setophaga,2016-06-18,,2017-06-11,NA,2016-06-18,2017-06-11,,SY,Adult,76,13.18,Male,striata,harness,60.066092,-132.306727,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.44965505,93.75,0.13,1000,20,3,1,0.86,150,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-02,2017-04-20,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,2.5,2016-09-02,2017-05-22,,,,,NA,,,,,,Western Region,Stopover,33203.05420127227,130648.11232064795,2016-09-03T13:49:36Z,2017-05-22T11:19:05Z,NA,0,2016-11-02T22:11:27Z,1,7,NA
7,blpw14,2016-09-25T11:02:14Z,2016-10-05T10:56:17Z,-77.25620566131447,-77.44816851406716,-77.07167567022476,43.19895827842339,42.997841227327555,43.327657488884796,7,9.995868055555555,Post-breeding migration,3254-024,2740-82815,NA,Setophaga,2016-06-18,,2017-06-11,NA,2016-06-18,2017-06-11,,SY,Adult,76,13.18,Male,striata,harness,60.066092,-132.306727,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.44965505,93.75,0.13,1000,20,3,1,0.86,150,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-02,2017-04-20,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,2.5,2016-09-02,2017-05-22,,,,,NA,,,,,,Western Region,Stopover,30552.29393250497,36714.97829189334,2016-09-03T13:49:36Z,2017-05-22T11:19:05Z,NA,0,2016-11-02T22:11:27Z,1,7,8
8,blpw14,2016-10-06T23:04:33Z,2016-10-20T11:17:52Z,-77.90181928068688,-78.17166158484237,-77.56686788413167,24.435168952861765,23.79878632243458,24.91223421970622,8,13.509247685185185,Post-breeding migration,3254-024,2740-82815,NA,Setophaga,2016-06-18,,2017-06-11,NA,2016-06-18,2017-06-11,,SY,Adult,76,13.18,Male,striata,harness,60.066092,-132.306727,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.44965505,93.75,0.13,1000,20,3,1,0.86,150,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-02,2017-04-20,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,2.5,2016-09-02,2017-05-22,,,,,NA,,,,,,Western Region,Stopover,61294.94319429018,123948.45294912002,2016-09-03T13:49:36Z,2017-05-22T11:19:05Z,NA,0,2016-11-02T22:11:27Z,1,8,15
15,blpw14,2016-10-23T22:03:53Z,2016-11-01T09:56:26Z,-65.57088601035062,-66.60350779547123,-64.57210309293251,1.7134647426889626,0.7087878430883328,4.387430681851474,9,8.494826388888889,Post-breeding migration,3254-024,2740-82815,NA,Setophaga,2016-06-18,,2017-06-11,NA,2016-06-18,2017-06-11,,SY,Adult,76,13.18,Male,striata,harness,60.066092,-132.306727,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.44965505,93.75,0.13,1000,20,3,1,0.86,150,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-02,2017-04-20,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,2.5,2016-09-02,2017-05-22,,,,,NA,,,,,,Western Region,Stopover,226033.81270725542,409504.64762143523,2016-09-03T13:49:36Z,2017-05-22T11:19:05Z,NA,0,2016-11-02T22:11:27Z,1,15,12
12,blpw14,2016-11-02T22:11:27Z,2016-12-18T09:50:12Z,-61.82091257969333,-62.654650043954014,-60.999568760965396,4.970188675903771,2.7220441059023397,7.120530551656592,10,45.48524305555555,Non-breeding period,3254-024,2740-82815,NA,Setophaga,2016-06-18,,2017-06-11,NA,2016-06-18,2017-06-11,,SY,Adult,76,13.18,Male,striata,harness,60.066092,-132.306727,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.44965505,93.75,0.13,1000,20,3,1,0.86,150,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-02,2017-04-20,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,2.5,2016-09-02,2017-05-22,,,,,NA,,,,,,Western Region,Nonbreeding,183549.9883696752,489637.27140247915,2016-09-03T13:49:36Z,2017-05-22T11:19:05Z,1,0,2016-11-02T22:11:27Z,1,12,19
19,blpw14,NA,NA,-132.311396,-132.306727,-132.306727,60.066092,60.066092,60.066092,10,NA,Post-breeding migration,3254-024,2740-82815,NA,Setophaga,2016-06-18,,2017-06-11,NA,2016-06-18,2017-06-11,,SY,Adult,76,13.18,Male,striata,harness,60.066092,-132.306727,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.44965505,93.75,0.13,1000,20,3,1,0.86,150,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-02,2017-04-20,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,2.5,2016-09-02,2017-05-22,,,,,NA,,,,,,Western Region,Breeding,0,0,2016-09-03T13:49:36Z,2017-05-22T11:19:05Z,NA,0,NA,NA,19,NA
19,blpw15,2016-06-18T06:54:51Z,2016-08-28T13:08:16Z,-132.311396,-132.311396,-132.311396,60.066092,60.066805,60.066805,1,71.25931712962962,Breeding,3254-029,2740-82814,NA,Setophaga,2016-06-17,,2017-02-20,NA,2016-06-17,2017-02-20,,SY,Adult,75,12.72,Male,striata,harness,60.066805,-132.311396,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,South,Yes,No,92.34460739,94,0.14,1000,20,3,1,0.86,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-03,NA,2017,2017-03-20,No,2016-06-20T04:00:00Z,2016-09-01T04:00:00Z,NA,NA,1,2016-09-05,NA,,,,,NA,,,,,,Western Region,Breeding,0,0,2016-09-08T03:36:51Z,NA,NA,0,NA,NA,19,2
2,blpw15,2016-09-08T13:13:21Z,2016-09-11T13:23:21Z,-123.3245226277844,-126.95303506896987,-119.67072726094004,59.87328492718696,55.43626305033731,64.05539058019107,3,3.006944444444444,Post-breeding migration,3254-029,2740-82814,NA,Setophaga,2016-06-17,,2017-02-20,NA,2016-06-17,2017-02-20,,SY,Adult,75,12.72,Male,striata,harness,60.066805,-132.311396,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,South,Yes,No,92.34460739,94,0.14,1000,20,3,1,0.86,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-03,NA,2017,2017-03-20,No,2016-06-20T04:00:00Z,2016-09-01T04:00:00Z,NA,NA,1,2016-09-05,NA,,,,,NA,,,,,,Western Region,Stopover,406678.1336594154,959476.8877056068,2016-09-08T03:36:51Z,NA,NA,0,2016-11-03T09:54:11Z,1,2,4
