cluster,next.cluster,geo_id,StartTime,EndTime,Lon.50.,Lon.2.5.,Lon.97.5.,Lat.50.,Lat.2.5.,Lat.97.5.,sitenum,duration,period,geo.id2,band.id,animal.id,animal.taxon,deploy.on.date,deploy.on.time_GMT,deploy.off.date,deploy.off.time,lig.estimated.deploy.day,lig.estimated.recovery.day,animal.latest.date.born,animal.life.stage,Age.status,Wing.cord.mm,animal.mass,animal.sex,animal.taxon.detail,attachment.type,deploy.latitude,deploy.longitude,recovery.latitude,recovery.longitude,deployment.comments,deployment.end.type,manipulation.type,study.site,deploy.range,tag.comments,study.site.specification,tag.manufacturer.name,tag.mass,tag.model,tag.readout.method,tag.serial.no,Study,preliminary_analysis,recording_interval_seconds,light_threshold,Time_shift_hours,Recorded_North_South_mig,Light_Data_Available,Time_shift,In_habitat_median_zenith_angle,Hill_Ekstrom_median_angle,tol,MCMC.iter,MCMC.thin,MCMC.chains,changeLight.days,changelight.quantile,mergesites.distance,stat.nbr.limit,path.elongated,Insert_twilights,Range_region,Fall_carrib_edits,Clock_drift_edits,mod.deploy.lon,mod.deploy.lat,nbr.arrival,nbr.departure,spring.equinox.year,spring.equinox.date,Recaptured,IH.calib.start,IH.calib.end,IH.calib.start2,IH.calib.end2,Zenith0_adjustment,br.departure,br.arrival,br.departure.woodsworth,br.arrival.woodsworth,nbr.arrival.woodsworth,nbr.departure.woodsworth,X,First.trans.flight.start,first.trans.flight.start,First.trans.flight.start.1,first.trans.flight.start.1,light.review.quality,Breeding_region_MC,site_type,IQR.lon.dist,IQR.lat.dist,fall.br.departure,spring.br.arrival,NB_count,year.difference,NB.last.site.arrival,sorted.num
16,11,blpw09,NA,NA,-132.311396,-132.312099,-132.312099,60.066092,60.065032,60.065032,1,NA,Pre-breeding migration,3254-043,2740-82809,NA,Setophaga,2016-06-17,,2017-06-12,NA,2016-06-17,2017-06-12,,AHY,Adult,76,13.28,Male,striata,harness,60.065032,-132.312099,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.1536464773831,92.75,0.14,1000,20,3,1,0.85,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-29,2017-04-25,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-05,2017-06-12,2,2016-09-04,2017-05-21,,,2016-11-03,2017-04-13,NA,,,,,,Western Region,Breeding,0,0,2016-09-04T13:18:45Z,2017-05-21T10:41:00Z,NA,0,NA,16
11,5,blpw09,2016-10-29T22:13:30Z,2017-04-25T22:38:03Z,-62.002830949682675,-62.22123950383076,-61.78735904689372,2.8250259559310726,1.9771623392388513,3.66641307615104,7,178.0170486111111,Non-breeding period,3254-043,2740-82809,NA,Setophaga,2016-06-17,,2017-06-12,NA,2016-06-17,2017-06-12,,AHY,Adult,76,13.28,Male,striata,harness,60.065032,-132.312099,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.1536464773831,92.75,0.14,1000,20,3,1,0.85,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-29,2017-04-25,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-05,2017-06-12,2,2016-09-04,2017-05-21,,,2016-11-03,2017-04-13,NA,,,,,,Western Region,Nonbreeding,48240.65330075264,188046.531855227,2016-09-04T13:18:45Z,2017-05-21T10:41:00Z,1,0,2016-10-29T22:13:30Z,11
5,16,blpw09,2017-05-01T10:44:28Z,2017-05-12T01:05:15Z,-88.52411526777313,-89.96172267581622,-87.11657068740458,35.13392411708092,33.0566442044117,37.4176448528008,8,10.597766203703703,Pre-breeding migration,3254-043,2740-82809,NA,Setophaga,2016-06-17,,2017-06-12,NA,2016-06-17,2017-06-12,,AHY,Adult,76,13.28,Male,striata,harness,60.065032,-132.312099,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.1536464773831,92.75,0.14,1000,20,3,1,0.85,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-29,2017-04-25,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-05,2017-06-12,2,2016-09-04,2017-05-21,,,2016-11-03,2017-04-13,NA,,,,,,Western Region,Stopover,259008.40158376005,485464.371527811,2016-09-04T13:18:45Z,2017-05-21T10:41:00Z,NA,0,2016-10-29T22:13:30Z,5
16,NA,blpw09,2017-05-21T10:41:00Z,2017-06-13T10:49:45Z,-132.311396,-132.312099,-132.312099,60.066092,60.065032,60.065032,10,23.00607638888889,Breeding,3254-043,2740-82809,NA,Setophaga,2016-06-17,,2017-06-12,NA,2016-06-17,2017-06-12,,AHY,Adult,76,13.28,Male,striata,harness,60.065032,-132.312099,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.1536464773831,92.75,0.14,1000,20,3,1,0.85,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-29,2017-04-25,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-05,2017-06-12,2,2016-09-04,2017-05-21,,,2016-11-03,2017-04-13,NA,,,,,,Western Region,Breeding,0,0,2016-09-04T13:18:45Z,2017-05-21T10:41:00Z,NA,0,NA,16
16,11,blpw12,NA,NA,-132.311396,-132.306115,-132.306115,60.066092,60.064575,60.064575,1,NA,Pre-breeding migration,,2740-82812,NA,Setophaga,2016-07-17,,2017-06-11,NA,2016-07-17,2017-06-11,,SY,Adult,75,12.94,Male,striata,harness,60.064575,-132.306115,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.496261284866,93,0.105,1000,20,3,1,0.9,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-20,2017-04-18,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-24,2017-05-25,,,,,NA,,,,,,Western Region,Breeding,0,0,2016-08-06T12:44:19Z,2017-05-25T10:57:09Z,NA,0,NA,16
11,7,blpw12,2016-10-20T10:02:54Z,2017-04-18T09:56:21Z,-64.24007546596779,-64.36642294796273,-64.09536690399658,4.909980168956652,4.135465892590675,5.569131503090736,9,179.99545138888888,Non-breeding period,,2740-82812,NA,Setophaga,2016-07-17,,2017-06-11,NA,2016-07-17,2017-06-11,,SY,Adult,75,12.94,Male,striata,harness,60.064575,-132.306115,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.496261284866,93,0.105,1000,20,3,1,0.9,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-20,2017-04-18,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-24,2017-05-25,,,,,NA,,,,,,Western Region,Nonbreeding,30063.09481029134,159594.9257286945,2016-08-06T12:44:19Z,2017-05-25T10:57:09Z,1,0,2016-10-20T10:02:54Z,11
7,6,blpw12,2017-04-20T10:31:39Z,2017-04-26T00:22:39Z,-81.82425664260988,-82.81130586426325,-80.88311410407958,29.532824894441404,27.2902513564503,33.48612064636087,10,5.577083333333333,Pre-breeding migration,,2740-82812,NA,Setophaga,2016-07-17,,2017-06-11,NA,2016-07-17,2017-06-11,,SY,Adult,75,12.94,Male,striata,harness,60.064575,-132.306115,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.496261284866,93,0.105,1000,20,3,1,0.9,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-20,2017-04-18,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-24,2017-05-25,,,,,NA,,,,,,Western Region,Stopover,186755.05525769407,689721.014374526,2016-08-06T12:44:19Z,2017-05-25T10:57:09Z,NA,0,2016-10-20T10:02:54Z,7
6,5,blpw12,2017-04-27T11:00:34Z,2017-05-03T00:54:39Z,-86.59162357218997,-87.8747845492559,-85.24296193019174,33.85582226379235,31.807526402723934,36.46914378070768,11,5.579224537037037,Pre-breeding migration,,2740-82812,NA,Setophaga,2016-07-17,,2017-06-11,NA,2016-07-17,2017-06-11,,SY,Adult,75,12.94,Male,striata,harness,60.064575,-132.306115,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.496261284866,93,0.105,1000,20,3,1,0.9,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-20,2017-04-18,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-24,2017-05-25,,,,,NA,,,,,,Western Region,Stopover,243290.5976107829,518928.87279022613,2016-08-06T12:44:19Z,2017-05-25T10:57:09Z,NA,0,2016-10-20T10:02:54Z,6
5,16,blpw12,2017-05-04T11:11:09Z,2017-05-12T00:55:09Z,-92.12888136006235,-93.25969830827664,-90.99989513239312,35.317947028919924,34.016288860189405,37.20524047233379,12,7.572222222222222,Pre-breeding migration,,2740-82812,NA,Setophaga,2016-07-17,,2017-06-11,NA,2016-07-17,2017-06-11,,SY,Adult,75,12.94,Male,striata,harness,60.064575,-132.306115,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.496261284866,93,0.105,1000,20,3,1,0.9,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-20,2017-04-18,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-24,2017-05-25,,,,,NA,,,,,,Western Region,Stopover,205257.6947880502,354992.469628302,2016-08-06T12:44:19Z,2017-05-25T10:57:09Z,NA,0,2016-10-20T10:02:54Z,5
16,NA,blpw12,2017-05-25T10:57:09Z,2017-06-13T10:24:39Z,-132.311396,-132.306115,-132.306115,60.066092,60.064575,60.064575,14,18.977430555555554,Breeding,,2740-82812,NA,Setophaga,2016-07-17,,2017-06-11,NA,2016-07-17,2017-06-11,,SY,Adult,75,12.94,Male,striata,harness,60.064575,-132.306115,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.496261284866,93,0.105,1000,20,3,1,0.9,250,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-10-20,2017-04-18,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-24,2017-05-25,,,,,NA,,,,,,Western Region,Breeding,0,0,2016-08-06T12:44:19Z,2017-05-25T10:57:09Z,NA,0,NA,16
16,11,blpw14,NA,NA,-132.311396,-132.306727,-132.306727,60.066092,60.066092,60.066092,1,NA,Pre-breeding migration,3254-024,2740-82815,NA,Setophaga,2016-06-18,,2017-06-11,NA,2016-06-18,2017-06-11,,SY,Adult,76,13.18,Male,striata,harness,60.066092,-132.306727,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.4496550527318,93.75,0.13,1000,20,3,1,0.86,150,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-02,2017-04-20,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,2.5,2016-09-02,2017-05-22,,,,,NA,,,,,,Western Region,Breeding,0,0,2016-09-04T03:48:21Z,2017-05-22T11:19:05Z,NA,0,NA,16
11,7,blpw14,2016-12-19T22:12:13Z,2017-04-20T22:32:55Z,-62.18013604095407,-62.66177741026693,-61.69102781542452,7.807114784389752,5.8706081533494405,9.43711755444997,11,122.01437499999999,Non-breeding period,3254-024,2740-82815,NA,Setophaga,2016-06-18,,2017-06-11,NA,2016-06-18,2017-06-11,,SY,Adult,76,13.18,Male,striata,harness,60.066092,-132.306727,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.4496550527318,93.75,0.13,1000,20,3,1,0.86,150,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-02,2017-04-20,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,2.5,2016-09-02,2017-05-22,,,,,NA,,,,,,Western Region,Nonbreeding,107061.68561578031,397022.01043993403,2016-09-04T03:48:21Z,2017-05-22T11:19:05Z,2,0,2016-12-19T22:12:13Z,11
7,6,blpw14,2017-04-24T10:24:32Z,2017-04-27T00:07:31Z,-81.12008718381762,-83.2916880470533,-78.01360982835166,29.240571613173678,25.40770238896947,36.40801950797425,12,2.5715162037037036,Pre-breeding migration,3254-024,2740-82815,NA,Setophaga,2016-06-18,,2017-06-11,NA,2016-06-18,2017-06-11,,SY,Adult,76,13.18,Male,striata,harness,60.066092,-132.306727,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.4496550527318,93.75,0.13,1000,20,3,1,0.86,150,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-02,2017-04-20,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,2.5,2016-09-02,2017-05-22,,,,,NA,,,,,,Western Region,Stopover,512641.58266366605,1224549.7002521427,2016-09-04T03:48:21Z,2017-05-22T11:19:05Z,NA,0,2016-12-19T22:12:13Z,7
6,5,blpw14,2017-04-28T10:40:22Z,2017-05-04T00:37:29Z,-85.22676649891677,-87.71749997891777,-82.85418037119227,32.37375957283066,30.199027211699473,36.401048330981865,13,5.581331018518518,Pre-breeding migration,3254-024,2740-82815,NA,Setophaga,2016-06-18,,2017-06-11,NA,2016-06-18,2017-06-11,,SY,Adult,76,13.18,Male,striata,harness,60.066092,-132.306727,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.4496550527318,93.75,0.13,1000,20,3,1,0.86,150,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-02,2017-04-20,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,2.5,2016-09-02,2017-05-22,,,,,NA,,,,,,Western Region,Stopover,457197.59742257034,690405.8328876448,2016-09-04T03:48:21Z,2017-05-22T11:19:05Z,NA,0,2016-12-19T22:12:13Z,6
5,16,blpw14,2017-05-05T10:48:30Z,2017-05-12T01:10:32Z,-90.4006212937746,-92.60874744707326,-88.45296490142711,34.334688789075614,32.18685838343509,37.295018575961855,14,6.598634259259259,Pre-breeding migration,3254-024,2740-82815,NA,Setophaga,2016-06-18,,2017-06-11,NA,2016-06-18,2017-06-11,,SY,Adult,76,13.18,Male,striata,harness,60.066092,-132.306727,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.4496550527318,93.75,0.13,1000,20,3,1,0.86,150,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-02,2017-04-20,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,2.5,2016-09-02,2017-05-22,,,,,NA,,,,,,Western Region,Stopover,381984.7061055246,568637.7915225502,2016-09-04T03:48:21Z,2017-05-22T11:19:05Z,NA,0,2016-12-19T22:12:13Z,5
16,NA,blpw14,2017-05-22T11:19:05Z,2017-06-12T10:57:43Z,-132.311396,-132.306727,-132.306727,60.066092,60.066092,60.066092,16,20.985162037037036,Breeding,3254-024,2740-82815,NA,Setophaga,2016-06-18,,2017-06-11,NA,2016-06-18,2017-06-11,,SY,Adult,76,13.18,Male,striata,harness,60.066092,-132.306727,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.4496550527318,93.75,0.13,1000,20,3,1,0.86,150,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-02,2017-04-20,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,2.5,2016-09-02,2017-05-22,,,,,NA,,,,,,Western Region,Breeding,0,0,2016-09-04T03:48:21Z,2017-05-22T11:19:05Z,NA,0,NA,16
16,11,blpw25,NA,NA,-132.311396,-133.124878,-133.124878,60.066092,60.557287,60.557287,1,NA,Pre-breeding migration,3254-034,2740-82825,NA,Setophaga,2016-06-19,10:40:00,2017-06-12,NA,2016-06-19,2017-06-12,,AHY,Adult,75,11.84,Male,striata,harness,60.557287,-133.124878,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.9520207535516,91,0.08,1000,20,3,2,0.87,100,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-01,2017-04-24,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,1,2016-08-23,2017-05-26,,,,,NA,,,,,,Western Region,Breeding,0,0,2016-08-23T13:10:17Z,2017-05-26T05:53:09Z,NA,0,NA,16
11,3,blpw25,2016-11-01T22:27:10Z,2017-04-24T22:41:03Z,-64.66628322067513,-65.10418344336426,-64.24965063091022,3.755213442445377,2.22976783487645,5.234306171894889,7,174.0096412037037,Non-breeding period,3254-034,2740-82825,NA,Setophaga,2016-06-19,10:40:00,2017-06-12,NA,2016-06-19,2017-06-12,,AHY,Adult,75,11.84,Male,striata,harness,60.557287,-133.124878,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.9520207535516,91,0.08,1000,20,3,2,0.87,100,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-01,2017-04-24,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,1,2016-08-23,2017-05-26,,,,,NA,,,,,,Western Region,Nonbreeding,94921.91486695615,334463.6777457615,2016-08-23T13:10:17Z,2017-05-26T05:53:09Z,1,0,2016-11-01T22:27:10Z,11
3,2,blpw25,2017-04-27T00:06:33Z,2017-05-06T00:45:05Z,-83.95186804477981,-85.79327523375343,-82.05206535409992,38.942817323960625,35.97174058497658,41.976701410756576,8,9.02675925925926,Pre-breeding migration,3254-034,2740-82825,NA,Setophaga,2016-06-19,10:40:00,2017-06-12,NA,2016-06-19,2017-06-12,,AHY,Adult,75,11.84,Male,striata,harness,60.557287,-133.124878,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.9520207535516,91,0.08,1000,20,3,2,0.87,100,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-01,2017-04-24,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,1,2016-08-23,2017-05-26,,,,,NA,,,,,,Western Region,Stopover,323896.3259820008,668469.1813593847,2016-08-23T13:10:17Z,2017-05-26T05:53:09Z,NA,0,2016-11-01T22:27:10Z,3
2,1,blpw25,2017-05-07T10:40:25Z,2017-05-12T01:20:36Z,-90.7104129682962,-93.51245272450257,-88.33723397686713,42.56703015246424,39.46596814181386,45.90833186318445,9,4.611238425925926,Pre-breeding migration,3254-034,2740-82825,NA,Setophaga,2016-06-19,10:40:00,2017-06-12,NA,2016-06-19,2017-06-12,,AHY,Adult,75,11.84,Male,striata,harness,60.557287,-133.124878,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.9520207535516,91,0.08,1000,20,3,2,0.87,100,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-01,2017-04-24,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,1,2016-08-23,2017-05-26,,,,,NA,,,,,,Western Region,Stopover,424225.8250941641,717160.6489680336,2016-08-23T13:10:17Z,2017-05-26T05:53:09Z,NA,0,2016-11-01T22:27:10Z,2
1,16,blpw25,2017-05-16T10:47:07Z,2017-05-19T04:03:07Z,-111.75581910318121,-115.04604165990192,-108.30567018303893,55.86631040181647,54.42719086469788,57.81156323777141,10,2.719444444444444,Pre-breeding migration,3254-034,2740-82825,NA,Setophaga,2016-06-19,10:40:00,2017-06-12,NA,2016-06-19,2017-06-12,,AHY,Adult,75,11.84,Male,striata,harness,60.557287,-133.124878,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.9520207535516,91,0.08,1000,20,3,2,0.87,100,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-01,2017-04-24,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,1,2016-08-23,2017-05-26,,,,,NA,,,,,,Western Region,Stopover,420865.76898779976,376746.60922536865,2016-08-23T13:10:17Z,2017-05-26T05:53:09Z,NA,0,2016-11-01T22:27:10Z,1
16,NA,blpw25,2017-06-05T06:55:10Z,2017-06-13T10:40:32Z,-132.311396,-133.124878,-133.124878,60.066092,60.557287,60.557287,12,8.156504629629628,Breeding,3254-034,2740-82825,NA,Setophaga,2016-06-19,10:40:00,2017-06-12,NA,2016-06-19,2017-06-12,,AHY,Adult,75,11.84,Male,striata,harness,60.557287,-133.124878,NA,NA,,,,"Whitehorse, Yukon",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.9520207535516,91,0.08,1000,20,3,2,0.87,100,14,FALSE,No,Western,FALSE,FALSE,-132.311396,60.066092,2016-11-01,2017-04-24,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-01,2017-06-10,1,2016-08-23,2017-05-26,,,,,NA,,,,,,Western Region,Breeding,0,0,2016-08-23T13:10:17Z,2017-05-26T05:53:09Z,NA,0,NA,16
